,iterationsNumber,seriousStepNumber,objectiveValue,objectiveValueBar,bestObjectiveValue,bestcertifiedObjectiveValue,mainObjective,delta,gradnorm,mu,mbundle,minEigenvalue,qpTime,oracleTime,bmTime,gramTime,concaTime,num_cuts
33,33,11,2109484.3946491214,2109484.3946491214,2109484.3946491214,2109484.3946325006,2114192.4330397146,1928.3646433535032,37.52822401389683,2.6417391456768886,0.01,-4708.038390593041,1.9661242961883545,0.44687891006469727,0.02397465705871582,0.009608030319213867,-0.024796247482299805,3203
34,34,11,2091116.5934677555,2109484.3946491214,2109484.3946491214,2109484.3946325006,2113918.799636877,1937.0965732941404,33.984031323279886,2.6417391456768886,0.01,-22802.20616912157,1.0835683345794678,0.4489307403564453,0.02179574966430664,0.009710311889648438,-0.02506732940673828,3204
35,35,11,2108001.3199115903,2109484.3946491214,2109484.3946491214,2109484.3946325006,2113942.33792069,1931.6173918130808,33.88174355628142,2.6417391456768886,0.01,-5941.018009099687,1.0466804504394531,0.4478294849395752,0.021889686584472656,0.009675741195678711,-0.02514481544494629,3205
36,36,11,2109362.5120183155,2109484.3946491214,2109484.3946491214,2109484.3946325006,2113979.495768194,1920.2963482947089,33.627776534052856,2.6417391456768886,0.01,-4616.98374987859,1.0535259246826172,0.45276761054992676,0.023189783096313477,0.00966787338256836,-0.02499246597290039,3220
37,37,12,2109822.517502287,2109822.517502287,2109822.517502287,2109822.5174869983,2114018.468752044,1891.3329288046807,33.00384578300266,2.6417391456768886,0.01,-4195.951249756744,1.0484886169433594,0.4517829418182373,0.02703261375427246,0.009944438934326172,-0.02611851692199707,3259
38,38,13,2110187.355767473,2110187.355767473,2110187.355767473,2110187.355753696,2113814.432533468,1771.2943642158061,29.371570406405365,2.5096521883930443,0.01,-3627.076765995101,1.043473482131958,0.4496734142303467,0.023352622985839844,0.009862184524536133,-0.025579214096069336,3293
39,39,14,2110276.762618669,2110276.762618669,2110276.762618669,2110276.7626057267,2113610.573724818,1672.7125414176844,27.4212997607785,2.384169578973392,0.01,-3333.811106149296,1.0488560199737549,0.44776225090026855,0.024852752685546875,0.009993791580200195,-0.02606678009033203,3365
40,40,15,2110814.295812419,2110814.295812419,2110814.295812419,2110814.2957983366,2113505.4701950583,1726.1645416412503,26.067933564439315,2.2649611000247223,0.01,-2691.174382639296,2.0551366806030273,0.45679163932800293,0.028682708740234375,0.010312557220458984,-0.026446104049682617,3315
41,41,15,997996.885450714,2110814.295812419,2110814.295812419,2110814.2957983366,2113376.8412209977,1461.4392458410002,25.502481760297716,2.2649611000247223,0.01,-1115379.9557702837,1.037980318069458,0.4488246440887451,0.022252798080444336,0.010216236114501953,-0.026432037353515625,3316
42,42,15,2110796.251310652,2110814.295812419,2110814.295812419,2110814.2957983366,2113406.7668311493,1395.6063406323083,24.3448893657578,2.2649611000247223,0.01,-2610.515520496997,1.0500092506408691,0.44921445846557617,0.02294325828552246,0.01018214225769043,-0.02632427215576172,3319
43,43,16,2111477.0779004586,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113427.5440544067,1352.2611148417927,24.456519991576336,2.372263632138394,0.01,-1950.4661539479366,1.0376160144805908,0.4495511054992676,0.25980401039123535,0.010061025619506836,-0.02677297592163086,3122
44,44,16,-1417179105.134606,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113384.316168323,895.7275342284702,24.53757264677967,2.372263632138394,0.01,-1419292489.4507742,1.0183868408203125,0.4546196460723877,0.022525310516357422,0.00884699821472168,-0.024324893951416016,3125
45,45,16,-377719254.11321014,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113106.464468266,946.6673916359432,27.921210538552007,2.372263632138394,0.01,-379832360.5776784,1.0115056037902832,0.44800376892089844,0.02185511589050293,0.008802652359008789,-0.02399134635925293,3128
46,46,16,-21858517.658149924,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113417.3777682497,855.8862112569623,24.99381172772906,2.372263632138394,0.01,-23971935.035918172,4.717264652252197,0.45044589042663574,0.022275924682617188,0.008841991424560547,-0.024233341217041016,3129
47,47,16,588618.3422936013,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113423.0604834114,854.1330189928412,25.04819799248433,2.372263632138394,0.01,-1524804.7181898102,1.012488603591919,0.45418405532836914,0.022599458694458008,0.008952140808105469,-0.024242401123046875,3132
48,48,16,1409330.2350079431,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113426.8388392087,850.8841653154232,25.16182638621879,2.372263632138394,0.01,-704096.6038312655,1.0146534442901611,0.4476349353790283,0.021811962127685547,0.00894308090209961,-0.02470231056213379,3135
49,49,16,1805427.9107812059,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113427.7589833564,849.9646996906959,25.18544087595502,2.4908768137453134,0.01,-307999.8482021505,1.0076136589050293,0.44840455055236816,0.022601842880249023,0.008908748626708984,-0.024240493774414062,3138
50,50,16,1964575.2728039154,2111477.0779004586,2111477.0779004586,2111477.0778847844,2113426.2201799713,841.975750007201,25.264694047934213,2.4908768137453134,0.01,-148850.94737605596,1.0062239170074463,0.4464995861053467,0.02216196060180664,0.00890970230102539,-0.024103403091430664,3142
